Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
23.4,62.0,88.6,Black,Ground Nuts,150,65,221,17-17-17
16.0,81.2,83.5,Loamy,Millets,147,2,24,10-26-26
35.5,34.3,25.1,Sandy,Barley,216,91,155,17-17-17
27.7,69.1,81.1,Red,Ground Nuts,187,34,149,17-17-17
32.7,37.4,56.3,Sandy,Mango,267,33,83,17-17-17
31.2,75.1,36.9,Black,Tomato,207,24,265,10-26-26
43.1,85.0,61.8,Red,Tobacco,43,260,106,Urea
29.6,89.6,60.4,Clayey,Coffee,111,283,136,17-17-17
28.5,93.7,21.2,Red,Tobacco,15,157,0,28-28
13.8,42.4,24.1,Black,Tobacco,64,115,247,17-17-17
27.2,84.5,80.3,Red,Sugarcane,42,76,243,Urea
10.5,29.1,62.8,Red,Paddy,50,196,180,17-17-17
33.6,43.0,89.5,Sandy,Tobacco,69,64,55,17-17-17
12.1,71.2,18.9,Black,Tomato,135,78,89,17-17-17
20.2,52.2,86.6,Black,Barley,55,72,13,DAP
21.7,44.7,47.6,Sandy,Oil seeds,48,55,134,Urea
28.3,34.1,66.2,Black,Pulses,233,187,0,DAP
24.5,45.1,82.1,Black,Maize,205,214,259,28-28
16.8,43.0,20.3,Clayey,Maize,146,195,269,28-28
21.1,51.3,53.6,Loamy,Paddy,212,291,32,17-17-17
35.5,91.2,59.5,Black,Banana,204,128,12,DAP
39.7,34.4,39.5,Sandy,Coffee,285,197,298,17-17-17
41.8,25.4,30.6,Loamy,Ground Nuts,89,173,271,17-17-17
24.2,55.4,73.3,Clayey,Banana,75,88,121,17-17-17
40.4,41.0,18.6,Red,Oil seeds,35,237,251,Urea
11.3,50.9,60.2,Black,Tobacco,220,187,38,17-17-17
29.9,56.7,46.1,Loamy,Maize,73,115,44,28-28
41.5,70.2,32.0,Red,Potato,147,143,24,DAP
13.3,80.2,85.2,Red,Banana,83,255,55,17-17-17
43.8,78.1,39.0,Black,Coffee,63,258,18,DAP
11.5,71.9,36.1,Clayey,Oil seeds,290,258,250,17-17-17
39.8,77.1,36.2,Loamy,Banana,217,155,272,17-17-17
27.2,89.4,60.3,Clayey,Ground Nuts,269,295,157,17-17-17
38.1,68.0,54.6,Clayey,Banana,194,178,99,17-17-17
43.5,24.9,56.9,Black,Banana,40,145,47,Urea
23.2,52.9,64.5,Red,Potato,131,193,136,17-17-17
13.8,70.1,21.2,Red,Tobacco,152,131,114,17-17-17
11.9,73.8,58.7,Clayey,Tobacco,239,85,47,17-17-17
19.4,34.0,66.8,Loamy,Paddy,121,33,100,17-17-17
25.7,62.2,83.1,Clayey,Potato,39,265,98,Urea
41.8,47.5,45.3,Black,Tobacco,70,247,40,17-17-17
36.1,83.2,68.6,Red,Sugarcane,265,130,150,17-17-17
39.9,60.7,88.7,Clayey,Barley,119,260,3,DAP
24.4,45.6,78.0,Loamy,Cotton,122,299,288,28-28
29.4,84.2,31.2,Sandy,Tomato,91,94,282,17-17-17
10.9,79.2,74.6,Loamy,Pulses,162,28,36,17-17-17
43.5,30.0,85.2,Black,Potato,48,181,297,Urea
38.5,39.1,15.5,Black,Tobacco,243,128,8,DAP
41.8,60.3,60.0,Sandy,Mango,101,53,200,17-17-17
27.3,49.2,57.5,Clayey,Mango,225,115,289,17-17-17
39.9,64.6,88.5,Black,Banana,103,72,120,17-17-17
24.0,49.0,79.3,Clayey,Millets,234,56,3,DAP
11.7,92.5,16.7,Clayey,Tomato,142,158,290,17-17-17
26.9,24.1,27.6,Loamy,Barley,45,71,110,Urea
35.3,51.6,18.6,Loamy,Millets,228,21,12,DAP
26.1,42.4,50.4,Black,Sugarcane,52,50,249,17-17-17
22.9,73.4,83.8,Loamy,Mango,252,109,180,17-17-17
32.4,53.9,44.8,Black,Maize,51,59,35,28-28
10.4,56.8,86.4,Loamy,Coffee,213,11,76,10-26-26
37.0,38.7,82.0,Loamy,Banana,227,111,112,17-17-17
24.6,52.0,12.8,Black,Oil seeds,186,213,171,17-17-17
38.7,76.0,80.5,Red,Barley,3,240,99,Urea
41.8,24.2,68.7,Sandy,Maize,244,162,98,28-28
31.1,91.7,18.5,Loamy,Pulses,255,163,222,17-17-17
12.4,55.5,48.3,Sandy,Potato,163,112,288,17-17-17
40.7,43.8,77.3,Black,Oil seeds,271,251,1,DAP
26.0,78.7,83.0,Sandy,Pulses,54,98,259,17-17-17
39.9,88.5,48.1,Sandy,Coffee,152,168,189,17-17-17
39.7,82.8,78.7,Clayey,Sugarcane,130,142,220,17-17-17
37.2,53.8,47.2,Clayey,Tobacco,200,222,233,17-17-17
18.3,23.5,57.2,Black,Sugarcane,236,196,84,17-17-17
28.3,53.7,32.5,Red,Sugarcane,132,241,242,17-17-17
15.5,72.5,25.7,Clayey,Coffee,92,201,0,DAP
39.4,51.5,81.3,Clayey,Banana,16,285,173,Urea
28.4,71.2,10.9,Red,Potato,184,4,298,10-26-26
16.7,76.6,29.7,Sandy,Pulses,243,264,11,DAP
44.2,28.8,66.4,Sandy,Coffee,27,40,216,Urea
35.6,48.8,27.6,Clayey,Tobacco,34,153,156,Urea
19.0,31.1,79.9,Loamy,Coffee,113,174,224,17-17-17
28.5,88.0,41.6,Loamy,Mango,208,258,295,17-17-17
14.5,80.2,34.8,Clayey,Ground Nuts,63,61,238,17-17-17
38.3,55.8,84.8,Sandy,Coffee,10,225,101,Urea
44.3,91.5,33.0,Sandy,Pulses,129,198,74,17-17-17
38.6,22.8,78.6,Black,Ground Nuts,251,150,38,17-17-17
40.0,47.8,84.4,Black,Paddy,87,51,74,17-17-17
11.8,88.9,20.8,Clayey,Oil seeds,165,74,69,17-17-17
34.5,37.3,49.6,Black,Sugarcane,206,87,25,17-17-17
35.1,23.2,76.3,Clayey,Pulses,113,297,240,17-17-17
21.7,76.8,54.5,Sandy,Tobacco,116,170,184,17-17-17
39.3,39.8,23.2,Black,Ground Nuts,79,227,49,17-17-17
20.6,76.9,19.2,Clayey,Pulses,298,162,217,17-17-17
15.3,58.5,30.8,Red,Ground Nuts,116,262,61,17-17-17
38.4,90.0,87.8,Clayey,Tomato,57,242,157,17-17-17
34.2,31.0,89.3,Sandy,Millets,271,48,134,17-17-17
39.6,68.1,61.2,Sandy,Paddy,278,298,58,17-17-17
34.0,71.9,56.5,Loamy,Pulses,238,41,222,17-17-17
13.9,36.7,68.7,Clayey,Sugarcane,128,212,298,17-17-17
42.4,90.7,55.1,Black,Mango,52,209,164,17-17-17
15.0,81.8,74.6,Loamy,Coffee,113,134,1,DAP
28.0,22.1,55.9,Red,Millets,283,42,129,17-17-17
26.3,47.2,32.3,Red,Cotton,27,286,91,Urea
31.5,28.9,62.6,Red,Wheat,154,111,185,17-17-17
16.1,50.3,61.3,Clayey,Mango,259,184,72,17-17-17
21.2,74.7,44.1,Red,Cotton,145,22,267,10-26-26
29.2,89.4,79.9,Clayey,Coffee,221,53,106,17-17-17
12.5,65.8,14.8,Clayey,Tobacco,5,36,201,Urea
36.6,35.1,11.2,Loamy,Mango,227,70,147,17-17-17
20.3,86.4,29.6,Sandy,Pulses,247,44,213,17-17-17
35.9,83.2,61.6,Black,Tomato,118,181,266,17-17-17
14.2,36.9,65.4,Black,Maize,12,262,90,Urea
43.1,39.4,38.2,Red,Tomato,204,43,116,17-17-17
35.1,91.8,38.0,Red,Oil seeds,97,208,213,17-17-17
18.7,31.9,21.6,Red,Cotton,123,279,3,DAP
26.2,82.7,47.7,Red,Banana,292,285,18,DAP
27.0,27.3,17.0,Clayey,Coffee,25,226,142,Urea
33.3,62.9,10.7,Red,Coffee,106,62,5,DAP
17.1,61.3,68.7,Black,Coffee,290,100,60,17-17-17
26.9,38.7,10.7,Black,Pulses,244,13,36,10-26-26
38.6,63.6,52.0,Black,Millets,129,279,152,17-17-17
34.4,76.4,20.0,Clayey,Maize,236,170,130,28-28
34.4,84.3,64.1,Black,Coffee,139,80,255,17-17-17
31.8,43.5,43.0,Red,Cotton,111,230,161,28-28
16.2,91.0,62.3,Sandy,Potato,180,112,200,17-17-17
27.0,76.8,39.9,Loamy,Sugarcane,18,64,275,Urea
18.9,75.1,14.2,Sandy,Potato,17,64,3,28-28
24.3,94.5,80.6,Red,Sugarcane,28,124,205,Urea
32.3,70.0,89.2,Loamy,Cotton,264,146,277,28-28
24.7,69.3,41.2,Clayey,Barley,226,10,98,10-26-26
43.4,54.6,48.9,Black,Barley,127,185,23,DAP
37.2,69.1,59.4,Red,Barley,81,220,238,17-17-17
19.0,29.7,68.4,Sandy,Barley,147,123,78,17-17-17
16.3,55.5,64.0,Red,Potato,289,171,54,17-17-17
42.1,77.7,17.9,Red,Oil seeds,121,192,142,17-17-17
20.5,28.9,16.7,Red,Sugarcane,97,93,163,17-17-17
37.8,94.9,75.0,Sandy,Paddy,273,122,260,17-17-17
44.8,91.0,27.8,Loamy,Maize,228,293,10,DAP
37.3,27.0,44.5,Loamy,Maize,174,124,225,28-28
30.0,26.4,30.3,Loamy,Maize,171,139,77,28-28
30.8,84.7,65.2,Red,Cotton,121,164,16,DAP
26.1,34.0,69.4,Clayey,Sugarcane,143,148,5,DAP
22.1,36.5,40.3,Loamy,Pulses,101,3,268,10-26-26
14.6,29.7,14.5,Red,Potato,228,158,38,17-17-17
28.9,72.9,34.0,Loamy,Ground Nuts,97,116,254,17-17-17
23.8,60.5,34.2,Sandy,Potato,72,43,180,17-17-17
37.9,35.2,78.7,Red,Tomato,245,62,212,17-17-17
39.9,50.9,86.2,Clayey,Ground Nuts,216,237,188,17-17-17
40.6,78.4,29.4,Red,Sugarcane,55,110,206,17-17-17
38.8,61.4,12.4,Black,Cotton,281,132,61,28-28
36.7,60.7,89.2,Sandy,Sugarcane,188,28,210,17-17-17
11.9,69.5,23.6,Red,Tobacco,25,277,280,Urea
22.8,23.6,67.9,Red,Tomato,164,283,169,17-17-17
39.9,41.0,23.6,Red,Ground Nuts,138,181,52,17-17-17
21.5,37.6,54.9,Clayey,Mango,96,88,45,17-17-17
23.7,30.6,86.6,Red,Tobacco,90,231,49,17-17-17
20.4,49.1,57.1,Black,Paddy,293,300,243,17-17-17
22.3,35.3,38.3,Sandy,Barley,28,281,266,Urea
37.5,21.7,11.2,Loamy,Tobacco,1,299,173,Urea
24.0,90.6,25.8,Sandy,Tobacco,11,292,241,Urea
36.6,75.2,37.3,Clayey,Cotton,50,30,203,28-28
19.0,84.4,34.5,Black,Ground Nuts,71,105,288,17-17-17
38.6,83.1,16.3,Red,Barley,109,156,96,17-17-17
36.3,56.6,86.7,Loamy,Maize,37,208,94,Urea
27.6,50.3,33.1,Black,Paddy,288,41,246,17-17-17
12.6,46.0,75.1,Clayey,Tomato,150,131,27,17-17-17
36.9,57.0,44.0,Sandy,Barley,121,138,221,17-17-17
13.7,80.5,64.0,Loamy,Sugarcane,175,200,219,17-17-17
40.0,24.5,37.3,Clayey,Barley,137,95,42,17-17-17
10.6,36.4,25.4,Clayey,Pulses,41,50,20,DAP
25.4,70.1,51.7,Sandy,Oil seeds,57,195,16,DAP
22.8,50.3,24.4,Loamy,Tobacco,222,113,202,17-17-17
26.1,66.5,48.7,Red,Banana,41,119,281,Urea
13.5,55.5,59.0,Black,Oil seeds,269,249,234,17-17-17
34.8,45.5,77.8,Sandy,Millets,64,118,99,17-17-17
25.2,93.0,51.2,Loamy,Coffee,97,125,242,17-17-17
10.4,94.8,37.2,Sandy,Barley,161,122,172,17-17-17
17.7,81.3,26.1,Loamy,Maize,298,162,225,28-28
24.3,43.2,28.3,Loamy,Mango,161,61,261,17-17-17
23.2,45.6,83.6,Loamy,Wheat,275,121,247,17-17-17
32.6,89.4,25.5,Loamy,Millets,181,97,132,17-17-17
26.5,21.3,80.0,Red,Coffee,273,44,223,17-17-17
30.5,33.9,23.4,Sandy,Potato,233,80,210,17-17-17
22.0,21.7,38.3,Sandy,Millets,93,263,188,17-17-17
10.5,48.4,40.1,Red,Banana,279,145,123,17-17-17
37.2,23.1,84.5,Red,Millets,250,88,181,17-17-17
11.7,25.3,41.0,Black,Cotton,218,284,146,28-28
28.9,20.2,36.3,Black,Barley,288,239,104,17-17-17
32.2,34.3,48.0,Black,Ground Nuts,49,37,230,Urea
25.6,38.4,29.8,Black,Mango,272,263,62,17-17-17
10.9,52.7,49.6,Black,Barley,68,30,153,17-17-17
34.6,32.2,67.8,Black,Oil seeds,128,247,134,17-17-17
31.1,72.3,73.3,Black,Banana,38,151,10,DAP
44.1,29.1,63.5,Red,Oil seeds,164,150,295,17-17-17
37.5,65.8,49.6,Clayey,Wheat,161,92,181,17-17-17
12.8,86.7,40.5,Loamy,Wheat,64,239,189,17-17-17
28.2,67.7,43.4,Clayey,Coffee,17,211,70,Urea
40.0,47.4,62.4,Clayey,Oil seeds,131,137,275,17-17-17
13.4,26.6,78.6,Red,Ground Nuts,4,153,53,Urea
26.9,58.4,47.6,Loamy,Paddy,120,268,163,17-17-17
30.9,22.6,72.0,Red,Ground Nuts,141,77,79,17-17-17
39.1,33.9,54.1,Sandy,Banana,279,168,78,17-17-17
39.8,80.0,21.8,Sandy,Coffee,99,113,67,17-17-17
42.7,69.0,61.6,Loamy,Wheat,10,5,115,17-17-17
23.6,41.1,88.0,Loamy,Millets,279,41,198,17-17-17
13.8,81.0,13.1,Black,Barley,49,85,156,Urea
26.5,36.6,42.3,Black,Ground Nuts,48,127,295,Urea
39.1,88.3,78.6,Black,Wheat,3,168,250,Urea
30.7,84.9,46.3,Black,Maize,29,142,293,Urea
21.1,21.7,65.0,Loamy,Millets,43,48,269,Urea
20.3,79.8,68.9,Black,Maize,83,237,64,28-28
24.4,23.6,50.4,Clayey,Paddy,111,221,101,17-17-17
29.8,40.3,10.2,Clayey,Banana,283,266,87,17-17-17
38.0,74.5,32.3,Sandy,Coffee,173,296,21,DAP
20.4,93.4,35.1,Clayey,Banana,170,211,10,DAP
12.5,30.7,77.6,Red,Mango,213,195,190,17-17-17
22.0,87.4,68.8,Black,Wheat,71,33,198,17-17-17
30.5,76.6,86.6,Sandy,Oil seeds,295,261,130,17-17-17
28.5,47.1,59.2,Sandy,Coffee,222,26,269,17-17-17
44.7,41.7,48.6,Black,Banana,133,234,285,17-17-17
34.3,23.1,18.9,Loamy,Barley,257,289,176,17-17-17
23.8,25.6,43.0,Black,Ground Nuts,278,216,73,17-17-17
36.5,40.6,67.9,Sandy,Potato,204,144,80,17-17-17
13.4,39.2,59.6,Red,Coffee,31,30,48,Urea
35.3,25.3,40.0,Clayey,Tobacco,9,253,234,Urea
11.5,29.6,38.4,Red,Mango,30,13,92,10-26-26
23.0,37.9,69.9,Red,Potato,175,221,255,17-17-17
13.5,51.6,51.1,Loamy,Ground Nuts,118,279,164,17-17-17
23.8,67.5,73.5,Red,Mango,65,201,29,17-17-17
10.6,71.1,14.1,Clayey,Wheat,184,265,174,17-17-17
36.9,77.4,10.9,Black,Cotton,255,0,269,10-26-26
14.1,31.7,84.5,Sandy,Cotton,73,289,157,28-28
36.2,41.8,71.8,Clayey,Ground Nuts,168,81,86,17-17-17
39.4,43.9,66.6,Clayey,Paddy,212,219,207,17-17-17
14.5,93.2,47.5,Black,Barley,63,31,250,17-17-17
22.0,48.9,38.6,Clayey,Barley,117,112,71,17-17-17
14.3,79.9,17.0,Loamy,Coffee,166,174,92,17-17-17
30.8,59.8,46.6,Black,Ground Nuts,110,283,289,17-17-17
10.6,20.7,74.6,Clayey,Sugarcane,152,250,299,17-17-17
28.3,33.2,88.9,Red,Millets,231,215,57,17-17-17
16.3,38.7,54.8,Loamy,Millets,41,282,12,DAP
37.4,20.6,38.0,Loamy,Mango,258,53,84,17-17-17
27.0,23.3,47.9,Sandy,Wheat,153,220,52,17-17-17
28.9,79.3,23.9,Sandy,Tomato,219,202,144,17-17-17
28.0,70.6,32.9,Sandy,Banana,290,36,66,17-17-17
25.3,70.6,36.5,Sandy,Paddy,142,260,207,17-17-17
44.8,93.8,20.8,Sandy,Maize,267,100,291,28-28
38.2,30.4,21.8,Sandy,Barley,130,174,174,17-17-17
25.1,33.1,16.5,Red,Maize,83,173,93,28-28
27.2,56.7,85.9,Red,Potato,219,18,277,10-26-26
14.7,40.1,23.5,Red,Coffee,111,181,266,17-17-17
31.2,48.3,58.3,Loamy,Banana,198,224,107,17-17-17
12.6,41.6,34.4,Black,Maize,4,71,0,28-28
16.4,75.7,35.0,Clayey,Potato,127,111,16,DAP
43.4,75.8,56.8,Red,Maize,57,259,81,28-28
16.6,26.4,35.0,Black,Banana,89,50,192,17-17-17
14.4,65.6,77.1,Red,Oil seeds,216,253,246,17-17-17
36.2,72.8,56.5,Loamy,Coffee,170,153,70,17-17-17
13.4,30.2,51.0,Clayey,Coffee,111,178,154,17-17-17
10.8,68.7,54.9,Loamy,Maize,147,82,175,28-28
42.2,43.0,43.6,Clayey,Barley,262,19,126,10-26-26
19.8,45.1,65.2,Red,Barley,173,213,137,17-17-17
29.5,28.7,63.2,Sandy,Cotton,193,83,207,28-28
12.3,47.4,89.1,Sandy,Barley,9,86,120,Urea
40.0,84.5,36.7,Black,Mango,129,158,245,17-17-17
44.9,49.7,46.5,Red,Cotton,57,221,162,28-28
25.2,81.0,79.4,Black,Banana,154,218,263,17-17-17
44.1,23.1,72.8,Clayey,Tomato,161,190,284,17-17-17
18.4,88.7,14.9,Sandy,Banana,251,271,50,17-17-17
24.5,68.0,86.0,Sandy,Maize,135,33,149,28-28
28.1,27.6,80.7,Loamy,Sugarcane,245,141,295,17-17-17
20.1,56.7,75.9,Red,Tobacco,293,34,250,17-17-17
12.2,24.5,59.8,Sandy,Paddy,14,135,290,Urea
13.7,60.0,86.5,Sandy,Coffee,103,140,279,17-17-17
20.3,67.4,26.5,Clayey,Millets,140,128,177,17-17-17
39.8,71.1,48.0,Clayey,Banana,214,87,212,17-17-17
21.9,88.1,21.4,Black,Oil seeds,168,57,174,17-17-17
26.4,35.6,56.4,Clayey,Tobacco,231,21,271,10-26-26
37.4,41.2,20.6,Sandy,Banana,124,87,175,17-17-17
32.5,90.6,17.6,Loamy,Pulses,60,162,131,17-17-17
25.5,50.9,84.5,Clayey,Barley,3,278,270,Urea
35.4,80.3,73.3,Red,Potato,196,79,95,17-17-17
36.1,79.9,65.2,Clayey,Sugarcane,53,192,57,17-17-17
33.2,49.7,58.5,Red,Banana,16,170,15,28-28
24.3,40.5,66.4,Sandy,Pulses,200,37,213,17-17-17
17.0,89.9,53.8,Clayey,Coffee,171,7,272,10-26-26
12.2,49.5,89.1,Black,Millets,223,65,50,17-17-17
16.8,92.0,33.9,Black,Potato,13,296,259,Urea
38.6,73.6,72.1,Clayey,Wheat,196,51,134,17-17-17
14.2,67.8,74.1,Loamy,Tobacco,211,226,238,17-17-17
35.4,93.6,54.0,Black,Oil seeds,31,264,142,Urea
34.5,67.8,21.9,Black,Paddy,116,265,13,DAP
14.5,49.3,51.9,Red,Paddy,267,99,183,17-17-17
43.3,68.6,87.9,Black,Coffee,36,116,51,Urea
11.0,23.2,30.1,Clayey,Mango,102,265,5,DAP
29.3,40.7,27.6,Red,Sugarcane,18,255,103,Urea
28.7,73.0,56.5,Sandy,Pulses,211,20,274,10-26-26
28.1,33.6,56.6,Sandy,Barley,225,277,126,17-17-17
27.2,57.5,19.0,Sandy,Paddy,61,105,209,17-17-17
27.3,69.8,89.1,Clayey,Potato,46,249,126,Urea
40.9,31.3,31.1,Loamy,Potato,245,196,12,DAP
25.4,86.3,34.7,Black,Wheat,262,286,121,17-17-17
20.3,34.0,74.1,Sandy,Oil seeds,259,129,6,DAP
22.7,22.2,41.7,Clayey,Sugarcane,244,269,191,17-17-17
36.6,74.4,16.8,Black,Banana,194,198,38,17-17-17
10.4,25.0,75.9,Black,Cotton,53,145,219,28-28
29.4,73.9,81.5,Red,Sugarcane,105,176,29,17-17-17
11.9,35.1,19.3,Clayey,Pulses,193,60,93,17-17-17
11.2,48.2,23.4,Black,Maize,1,14,201,28-28
10.9,38.8,79.3,Red,Cotton,129,166,252,28-28
20.3,82.8,83.1,Loamy,Barley,88,207,8,DAP
17.9,89.7,65.4,Black,Pulses,279,237,219,17-17-17
25.1,92.3,66.7,Loamy,Ground Nuts,113,151,51,17-17-17
12.9,25.4,37.7,Black,Pulses,239,36,292,17-17-17
11.0,41.5,77.3,Sandy,Mango,275,60,236,17-17-17
14.8,56.6,14.1,Loamy,Mango,13,141,119,Urea
28.8,65.2,38.2,Clayey,Barley,76,104,263,17-17-17
33.2,91.1,58.9,Red,Paddy,67,135,35,17-17-17
17.3,61.5,29.7,Clayey,Tobacco,34,33,72,Urea
29.6,91.2,35.4,Loamy,Tomato,60,298,6,DAP
29.7,52.1,16.0,Red,Tobacco,267,243,98,17-17-17
11.0,59.4,88.0,Loamy,Mango,285,121,176,17-17-17
26.1,42.9,11.5,Clayey,Coffee,198,69,258,17-17-17
41.3,58.5,64.5,Clayey,Paddy,185,244,34,17-17-17
39.0,38.4,56.3,Red,Potato,12,214,164,Urea
25.9,77.8,68.2,Black,Ground Nuts,265,160,71,17-17-17
29.5,86.3,38.2,Black,Millets,267,175,63,17-17-17
41.9,82.1,58.4,Clayey,Cotton,107,79,92,28-28
11.9,94.1,39.1,Red,Maize,110,224,234,28-28
31.3,81.5,80.4,Clayey,Pulses,9,216,232,Urea
14.2,85.7,88.6,Clayey,Millets,79,233,215,17-17-17
35.0,69.2,43.3,Black,Tobacco,292,59,266,17-17-17
34.2,94.9,84.5,Red,Pulses,296,65,88,17-17-17
10.4,43.6,68.3,Sandy,Ground Nuts,246,247,58,17-17-17
20.0,70.5,77.4,Sandy,Oil seeds,162,115,181,17-17-17
42.3,53.0,16.8,Black,Cotton,154,247,226,28-28
33.4,39.6,51.1,Sandy,Ground Nuts,261,195,142,17-17-17
27.3,53.7,12.6,Loamy,Pulses,32,163,101,Urea
16.2,36.7,73.4,Sandy,Banana,83,182,28,17-17-17
19.9,43.5,23.6,Red,Wheat,174,281,154,17-17-17
31.0,73.3,85.3,Clayey,Ground Nuts,23,218,147,Urea
40.7,41.4,33.5,Loamy,Cotton,107,205,175,28-28
30.4,76.2,78.8,Red,Ground Nuts,74,125,35,17-17-17
11.7,23.4,19.8,Clayey,Potato,176,80,249,17-17-17
11.6,72.7,26.4,Black,Mango,282,121,167,17-17-17
11.6,23.0,21.6,Clayey,Paddy,169,207,281,17-17-17
12.0,73.6,23.2,Red,Millets,20,237,145,Urea
34.7,22.7,56.4,Black,Ground Nuts,95,19,215,10-26-26
30.5,87.0,88.7,Clayey,Mango,198,295,68,17-17-17
17.1,55.3,84.8,Black,Potato,204,71,150,17-17-17
28.4,52.6,10.9,Black,Maize,184,112,149,28-28
36.4,64.0,42.0,Red,Banana,148,181,259,17-17-17
19.5,26.2,37.7,Clayey,Tobacco,63,141,155,17-17-17
38.5,57.6,12.8,Black,Banana,154,289,139,17-17-17
13.9,57.8,28.0,Clayey,Ground Nuts,252,237,19,DAP
12.1,84.8,36.8,Clayey,Tomato,184,203,29,17-17-17
17.9,45.7,60.9,Red,Tobacco,184,217,25,17-17-17
39.1,58.3,49.8,Black,Paddy,58,73,111,17-17-17
27.8,39.4,61.6,Clayey,Mango,219,216,281,17-17-17
39.1,84.4,84.4,Black,Pulses,207,222,34,17-17-17
24.3,28.1,71.8,Red,Paddy,3,281,265,Urea
27.5,22.5,62.3,Clayey,Potato,277,134,199,17-17-17
32.8,78.2,75.8,Sandy,Potato,51,90,65,17-17-17
42.9,72.5,34.1,Red,Millets,128,296,263,17-17-17
19.8,48.2,36.6,Red,Cotton,30,96,171,Urea
41.5,22.3,82.7,Sandy,Cotton,170,244,244,28-28
19.1,55.4,30.7,Sandy,Pulses,118,257,79,17-17-17
22.9,71.9,53.1,Black,Sugarcane,219,54,74,17-17-17
41.8,54.1,69.2,Loamy,Mango,162,189,156,17-17-17
38.3,49.5,79.9,Sandy,Wheat,18,42,20,28-28
18.4,28.8,61.2,Loamy,Cotton,57,278,110,28-28
13.8,80.8,87.6,Loamy,Wheat,11,46,198,Urea
44.6,72.7,64.1,Loamy,Mango,299,75,92,17-17-17
18.5,85.8,13.5,Loamy,Banana,80,202,47,17-17-17
19.6,29.5,60.7,Clayey,Coffee,101,39,217,17-17-17
30.9,66.3,16.0,Red,Tobacco,201,143,222,17-17-17
44.0,57.7,83.8,Black,Cotton,43,258,36,Urea
45.0,56.4,56.1,Clayey,Tobacco,42,29,135,Urea
21.1,86.5,63.6,Black,Mango,246,160,219,17-17-17
22.4,50.4,27.1,Loamy,Potato,17,278,229,Urea
16.7,44.3,53.1,Clayey,Wheat,30,216,163,Urea
28.0,20.6,74.2,Black,Wheat,218,166,165,17-17-17
42.7,34.1,81.5,Sandy,Sugarcane,274,300,273,17-17-17
15.0,64.9,83.0,Red,Pulses,204,280,162,17-17-17
29.0,50.1,71.8,Clayey,Wheat,238,105,14,DAP
41.6,23.9,75.2,Black,Barley,12,239,181,Urea
11.9,60.0,68.1,Sandy,Tobacco,294,236,112,17-17-17
27.5,88.1,43.9,Red,Potato,255,2,299,10-26-26
18.3,20.8,50.8,Red,Coffee,182,27,139,17-17-17
38.7,21.8,42.5,Sandy,Tobacco,243,153,120,17-17-17
15.0,72.6,88.1,Red,Tomato,162,217,64,17-17-17
35.3,68.0,30.5,Red,Tobacco,131,229,50,17-17-17
17.5,85.7,59.7,Black,Wheat,129,172,232,17-17-17
21.4,54.2,58.4,Clayey,Coffee,119,47,243,17-17-17
15.0,69.6,37.2,Loamy,Oil seeds,133,216,67,17-17-17
36.5,38.8,17.3,Black,Pulses,148,49,26,17-17-17
14.2,63.2,63.9,Loamy,Barley,239,244,186,17-17-17
43.5,78.9,87.7,Clayey,Coffee,227,254,197,17-17-17
11.0,21.5,29.2,Black,Tobacco,138,142,97,17-17-17
37.7,73.9,25.1,Black,Cotton,131,187,56,28-28
20.8,86.3,76.9,Red,Barley,17,194,210,Urea
41.5,30.0,24.2,Sandy,Banana,44,224,95,Urea
43.9,57.2,88.4,Black,Coffee,199,16,276,10-26-26
38.1,33.0,84.4,Black,Mango,97,151,143,17-17-17
25.4,63.9,37.4,Sandy,Tobacco,236,101,77,17-17-17
36.4,87.8,20.3,Clayey,Tobacco,55,77,253,17-17-17
34.6,93.6,50.6,Loamy,Paddy,47,82,176,Urea
24.1,93.9,38.7,Loamy,Potato,64,284,277,17-17-17
21.4,27.6,37.5,Sandy,Maize,49,142,28,Urea
21.1,94.5,28.0,Black,Barley,54,48,82,17-17-17
33.7,68.6,82.9,Black,Barley,287,68,274,17-17-17
33.9,67.5,79.3,Red,Wheat,291,66,217,17-17-17
13.3,63.3,64.2,Clayey,Millets,18,50,1,28-28
23.3,26.8,68.9,Clayey,Tobacco,255,63,256,17-17-17
39.7,56.6,21.4,Loamy,Coffee,117,275,277,17-17-17
30.8,92.7,70.1,Clayey,Sugarcane,9,223,43,Urea
30.9,49.1,89.8,Black,Banana,211,242,279,17-17-17
44.8,43.6,12.4,Red,Oil seeds,61,125,113,17-17-17
26.7,26.5,54.7,Sandy,Pulses,4,112,189,Urea
12.5,24.2,12.1,Loamy,Paddy,122,270,193,17-17-17
30.4,65.7,83.4,Sandy,Millets,22,153,219,Urea
27.0,93.7,60.3,Black,Oil seeds,76,117,98,17-17-17
33.9,49.2,71.2,Red,Tobacco,281,81,213,17-17-17
35.7,78.2,87.2,Sandy,Coffee,57,173,281,17-17-17
23.3,87.9,47.1,Red,Maize,42,183,9,DAP
23.5,55.0,30.4,Sandy,Wheat,197,62,111,17-17-17
38.5,69.9,29.0,Black,Cotton,216,118,174,28-28
13.8,42.5,37.0,Clayey,Maize,143,299,213,28-28
44.9,52.1,25.9,Clayey,Cotton,35,250,213,Urea
30.5,57.5,74.7,Red,Sugarcane,278,264,159,17-17-17
